"year","ncessch","school_name","state_name","lea_name","zip_location","latitude","longitude","county_code","school_level","school_type"
"2015","530945003311","HEAD START/ECEAP PRESCHOOL","Washington","Walla Walla Public Schools","99362","46.05659","-118.350482","53071","Primary","Regular school"
"2015","530945003481","SE AREA TECHNICAL SKILLS CENTER","Washington","Walla Walla Public Schools","99362","46.0806","-118.279531","53071","High","Vocational school"
"2015","530945003590","Opportunity Youth Reengagement","Washington","Walla Walla Public Schools","99362","","","","Not applicable","Regular school"
"2015","530948001611","Pace Alternative High School","Washington","Wapato School District","98951","46.445202","-120.423456","53077","Other","Other/alternative school"
"2015","530948001614","Camas Elementary","Washington","Wapato School District","98951","46.439052","-120.41736","53077","Primary","Regular school"
"2015","530948001615","Wapato Middle School","Washington","Wapato School District","98951","46.43609","-120.410528","53077","Middle","Regular school"
"2015","530948001616","Satus Elementary","Washington","Wapato School District","98951","46.439124","-120.418707","53077","Primary","Regular school"
"2015","530948001617","Wapato High School","Washington","Wapato School District","98951","46.438071","-120.421682","53077","High","Regular school"
"2015","530948002611","Adams Elementary","Washington","Wapato School District","98951","46.435921","-120.415856","53077","Primary","Regular school"
"2015","530951001618","Warden Elementary","Washington","Warden School District","98857","46.961277","-119.040687","53025","Primary","Regular school"
"2015","530951001619","Warden High School","Washington","Warden School District","98857","46.961277","-119.040687","53025","High","Regular school"
"2015","530951001620","Warden Middle School","Washington","Warden School District","98857","46.961277","-119.040687","53025","Middle","Regular school"
"2015","530954001621","Cape Horn Skye Elementary","Washington","Washougal School District","98671","45.610031","-122.233536","53059","Primary","Regular school"
"2015","530954001622","Hathaway Elementary","Washington","Washougal School District","98671","45.58114","-122.3455","53011","Primary","Regular school"
"2015","530954001623","Gause Elementary","Washington","Washougal School District","98671","45.584621","-122.331675","53011","Primary","Regular school"
"2015","530954001624","Washougal High School","Washington","Washougal School District","98671","45.58504","-122.3269","53011","High","Regular school"
"2015","530954001892","Jemtegaard Middle School","Washington","Washougal School District","98671","45.575067","-122.309257","53011","Middle","Regular school"
"2015","530954002243","Excelsior High School","Washington","Washougal School District","98671","45.58676","-122.3269","53011","High","Other/alternative school"
"2015","530954002709","Canyon Creek Middle School","Washington","Washougal School District","98671","45.610031","-122.233536","53059","Middle","Regular school"
"2015","530954002889","Washougal Special Services","Washington","Washougal School District","98671","45.575554","-122.316957","53011","Primary","Special education school"
"2015","530957001625","Washtucna Elementary/High School","Washington","Washtucna School District","99371","46.75266","-118.309667","53001","Other","Regular school"
"2015","530960001628","Waterville High School","Washington","Waterville School District","98858","47.645212","-120.069556","53017","Other","Regular school"
"2015","530960002192","Waterville Elementary","Washington","Waterville School District","98858","47.645212","-120.069556","53017","Primary","Regular school"
"2015","530963001629","Wellpinit High School","Washington","Wellpinit School District","99040","47.89743","-117.988201","53065","High","Regular school"
"2015","530963002828","Wellpinit Alliance High School","Washington","Wellpinit School District","99040","47.898331","-117.988087","53065","High","Other/alternative school"
"2015","530963002901","Wellpinit-Fort Semco High School","Washington","Wellpinit School District","98952","46.338985","-120.853313","53077","High","Other/alternative school"
"2015","530963003146","Wellpinit Elementary School","Washington","Wellpinit School District","99040","47.89743","-117.988201","53065","Primary","Regular school"
"2015","530963003150","Wellpinit Middle School","Washington","Wellpinit School District","99040","47.898331","-117.988087","53065","Middle","Regular school"
"2015","530963003336","WSD Columbia Basin J.C.","Washington","Wellpinit School District","98837","47.185106","-119.319574","53025","High","Regular school"
"2015","530963003572","Wellpinit Fort Simcoe SEA","Washington","Wellpinit School District","98952","","","","Not applicable","Regular school"
"2015","530966000097","Skill Source","Washington","Wenatchee School District","98801","47.426956","-120.316225","53007","High","Other/alternative school"
"2015","530966000991","John Newbery Elementary","Washington","Wenatchee School District","98801","47.43275","-120.348161","53007","Primary","Regular school"
"2015","530966001006","Foothills Middle School","Washington","Wenatchee School District","98801","47.443003","-120.336017","53007","Middle","Regular school"
"2015","530966001630","Columbia Elementary School","Washington","Wenatchee School District","98801","47.418462","-120.321343","53007","Primary","Regular school"
"2015","530966001631","Lewis And Clark Elementary Sch","Washington","Wenatchee School District","98801","47.43803","-120.330585","53007","Primary","Regular school"
"2015","530966001632","Abraham Lincoln Elementary","Washington","Wenatchee School District","98801","47.40701","-120.3099","53007","Primary","Regular school"
"2015","530966001633","Mission View Elementary School","Washington","Wenatchee School District","98801","47.398595","-120.299226","53007","Primary","Regular school"
"2015","530966001634","Orchard Middle School","Washington","Wenatchee School District","98801","47.42676","-120.326124","53007","Middle","Regular school"
"2015","530966001635","Pioneer Middle School","Washington","Wenatchee School District","98801","47.412699","-120.322511","53007","Middle","Regular school"
"2015","530966001636","Special Education School","Washington","Wenatchee School District","98801","47.42131","-120.33578","53007","Other","Special education school"
"2015","530966001637","Sunnyslope Elementary School","Washington","Wenatchee School District","98801","47.47331","-120.345586","53007","Primary","Regular school"
"2015","530966001638","Washington Elementary School","Washington","Wenatchee School District","98801","47.421521","-120.336208","53007","Primary","Regular school"
"2015","530966001639","Wenatchee High School","Washington","Wenatchee School District","98801","47.409774","-120.3268","53007","High","Regular school"
"2015","530966002193","Westside High School","Washington","Wenatchee School District","98801","47.43393","-120.340131","53007","High","Other/alternative school"
"2015","530966002550","Valley Academy Of Learning","Washington","Wenatchee School District","98801","47.45244","-120.332061","53007","Other","Other/alternative school"
"2015","530966002706","Chelan County Juvenile Detention Center","Washington","Wenatchee School District","98801","47.422125","-120.315084","53007","Other","Regular school"
"2015","530966002783","Wenatchee Valley Technical Skills Center","Washington","Wenatchee School District","98801","47.46549","-120.328321","53007","High","Vocational school"
"2015","530966003459","Open Doors Wenatchee","Washington","Wenatchee School District","98801","47.42741","-120.316411","53007","High","Other/alternative school"
"2015","530969001641","Ness Elementary","Washington","West Valley School District (Spokane)","99206","47.665496","-117.27486","53063","Primary","Regular school"
